Query,RetrievedDocuments
678,LA042089-0108 LA031690-0158 LA091390-0249 LA071490-0054 LA031690-0157 LA020289-0049 LA092790-0237 LA030389-0179 LA051390-0201 LA030390-0154 FBIS4-44285 LA020289-0103 FT911-2416 FT932-13960 LA082190-0020 FT934-3221 LA101090-0127 LA041390-0072 LA101890-0130 LA070189-0073 FT924-3075 LA092189-0226 LA092790-0022 LA092190-0126 LA030390-0077 LA041989-0069 LA100389-0037 LA101389-0174 LA092990-0119 LA080789-0101 LA030489-0075 FR940505-0-00041 FBIS4-38719 LA010490-0208 FT932-5771 LA101290-0131 LA052790-0032 LA101190-0211 FT923-10572 FT943-15779 LA102490-0011 FBIS4-45201 LA102390-0066 FBIS3-19375 LA100590-0003 LA100990-0158 LA110490-0096 LA031289-0050 FT923-10377 LA121089-0193 FR940602-1-00086 LA050390-0185 LA091790-0067 LA010690-0131 LA032489-0062 FR940819-0-00113 LA110490-0092 LA102390-0050 FT932-5775 LA062190-0066 FR940805-1-00076 FT941-11771 FT934-580 LA100590-0008 LA101890-0055 FT941-16748 LA082090-0063 FBIS4-67062 FBIS4-56605 FT941-6914 FT941-9572 FT933-11363 FR940817-2-00203 FR940114-2-00023 LA092390-0207 FT942-10451 FT933-2509 FT941-5292 FT923-7422 LA042690-0010 FT921-2703 FT923-4117 FT941-9224 FBIS3-24633 LA032289-0122 FBIS4-21024 FBIS3-22374 FBIS4-36779 FR941005-2-00040 FR940429-1-00012 LA080889-0083 FBIS3-23033 FBIS3-39654 LA112290-0175 LA101289-0152 LA122689-0075 FR940805-1-00057 LA081490-0032 FR940817-0-00059 FT942-5293
679,LA071490-0012 LA071490-0010 LA051890-0173 LA070190-0124 LA082490-0081 LA070490-0027 LA072290-0043 LA100590-0003 FBIS4-56616 FBIS3-151 LA051890-0168 FBIS3-43280 LA061790-0048 LA082490-0135 FBIS4-56348 FBIS4-34232 FBIS4-34876 LA052690-0131 LA032590-0149 FBIS3-33441 LA121089-0210 FR941006-0-00061 FBIS4-29957 FR940830-1-00092 FR940128-1-00021 FR941230-2-00045 FBIS4-35132 LA052690-0132 FT942-7249 FR940819-1-00037 FBIS4-30272 FBIS4-56688 LA120389-0121 FR940630-1-00030 FBIS3-1959 LA042289-0054 FBIS4-56211 FBIS3-32652 FBIS3-6872 FBIS4-32622 FBIS3-44539 FT933-7382 FBIS4-55666 FR940722-0-00017 FR940713-0-00025 FBIS4-34822 FR941012-1-00025 FBIS4-23797 FBIS4-18586 FBIS3-3904 FBIS3-8363 LA031490-0142 FT941-16622 LA121690-0177 LA091789-0071 FBIS3-36281 FBIS4-576 LA100390-0155 FBIS4-30212 FBIS3-12052 FBIS4-43188 FR940128-1-00010 FR941219-0-00017 FBIS3-534 FR940527-0-00007 FBIS4-66658 FR940603-0-00014 FBIS3-19181 FBIS4-59617 FR940208-2-00146 FBIS4-17983 FBIS3-43604 FBIS4-31842 FR940208-0-00030 FBIS3-16281 FBIS4-65249 FT944-16207 LA060789-0007 FBIS3-37443 FR940916-1-00025 FT942-3098 FR941207-0-00126 FT943-1189 LA042789-0183 FT932-2182 FR940725-0-00122 FBIS3-20267 LA072789-0160 FR940830-2-00007 FR941220-2-00082 FBIS4-56626 FBIS4-58624 FBIS4-28607 LA112089-0127 LA050589-0162 FR940325-0-00050 FT934-11224 FBIS4-35878 FR941125-0-00008 FBIS4-7444
680,LA101590-0098 LA081789-0137 LA081889-0107 LA072190-0060 LA072290-0046 LA031590-0002 LA101289-0113 LA101289-0182 LA092090-0182 FBIS3-20360 LA031190-0209 LA122789-0039 LA110990-0036 LA031889-0123 LA061290-0110 LA122790-0153 LA052789-0044 LA031389-0068 LA081289-0047 LA032789-0037 LA021389-0004 LA091789-0132 FBIS4-45239 LA052690-0102 FBIS3-32470 LA031990-0075 LA061889-0131 LA062989-0128 LA041689-0061 LA070390-0137 LA032689-0040 LA102889-0141 LA120690-0158 FT933-16910 FBIS3-11885 FBIS3-10335 FBIS3-11546 LA121089-0085 LA032290-0170 LA092490-0106 LA042090-0146 LA050989-0107 LA011289-0121 LA011389-0148 LA093089-0111 FBIS3-10838 FBIS3-10717 LA071189-0090 LA110790-0052 LA030289-0080 LA030989-0012 FBIS3-58523 LA050490-0204 LA073090-0074 LA022490-0167 FBIS3-50544 LA062890-0193 LA120790-0108 LA060390-0065 LA102789-0018 LA041689-0151 LA021389-0087 LA040590-0119 LA032389-0002 FBIS3-33121 LA030389-0064 LA012190-0168 LA050789-0068 FT924-5091 LA070890-0108 LA082689-0045 LA073089-0160 FT932-5626 LA032990-0139 FT931-10554 LA092990-0006 LA032989-0030 FBIS4-34814 LA082690-0027 LA111990-0105 LA040490-0131 FBIS3-10669 LA072890-0123 FBIS3-11327 LA060590-0038 LA121789-0102 LA051790-0133 FT941-16483 LA112689-0137 FBIS3-31994 LA032589-0121 LA082189-0007 LA052589-0003 LA092189-0212 FBIS3-41226 LA110990-0017 LA111790-0164 FBIS3-9906 LA111989-0088 FBIS3-11235
681,FBIS4-47519 FBIS3-59624 FBIS4-68469 FR940110-2-00067 FBIS3-20671 FT933-7813 FBIS4-44857 LA110490-0015 FBIS3-41492 FBIS3-59628 FR941013-2-00031 FBIS3-41497 LA081290-0130 FT921-6100 FBIS3-59629 FT922-15436 FT933-7096 LA103089-0039 FT941-13639 FT932-15540 LA111890-0057 FBIS3-59634 FBIS3-21074 FT911-2750 LA110890-0070 FT933-7095 FT933-9183 FT942-12512 FT933-7094 FT941-4100 FT944-1301 FBIS4-66612 FT923-10244 FBIS3-21070 FBIS3-22248 FT922-13005 FT931-5108 FT931-5170 FT924-9345 FT944-869 FT933-5924 FT933-7140 LA102790-0132 LA011289-0204 FT924-7244 LA060389-0075 FT923-6721 FT933-15563 FBIS3-20661 FBIS3-60230 FT941-4381 LA021890-0180 FT941-9997 FT934-929 LA012189-0050 LA071290-0149 FBIS4-66377 FT922-13167 FT943-7121 LA091189-0051 LA091189-0050 LA091989-0139 FT923-6171 LA092089-0139 LA010589-0084 LA080589-0019 FBIS3-29007 LA120390-0118 LA111390-0147 FT923-6455 FR941128-1-00025 FBIS4-66378 FT933-3194 LA112989-0140 FR940114-0-00046 FBIS4-50858 LA120389-0130 LA100289-0005 LA071590-0095 LA061490-0072 FT924-12295 FR940727-2-00118 FR941116-2-00102 FR940114-2-00040 FR941117-0-00130 FR940926-0-00075 FBIS3-21245 LA101390-0102 FBIS4-68791 LA020590-0044 LA020289-0210 FT943-7131 LA082690-0108 FT942-17261 FR940303-2-00030 LA112790-0036 FR940304-2-00150 LA102190-0090 FBIS4-21505 FT943-8537
682,LA031990-0075 LA060290-0115 LA060790-0202 LA122790-0153 LA102889-0141 LA110790-0052 LA090889-0149 LA060590-0038 LA072290-0046 LA050989-0107 LA113090-0004 LA101289-0086 FR940318-2-00138 LA030389-0064 FR940920-2-00155 LA010789-0133 LA111990-0105 LA052789-0044 LA032290-0170 LA082390-0106 FBIS3-4730 LA081789-0137 LA082690-0027 LA020289-0184 LA011289-0121 LA101590-0098 LA030289-0108 LA100989-0039 LA031389-0068 LA123190-0100 LA081289-0047 FBIS3-39431 LA021389-0087 LA120790-0108 FT941-16483 FR940825-1-00157 LA092889-0105 LA030890-0016 LA030489-0031 LA100989-0081 FR940920-2-00153 FBIS3-5746 LA093089-0111 LA030989-0012 FBIS3-58007 FBIS3-58037 FBIS3-2234 LA041290-0211 LA071789-0091 FR941027-2-00134 LA022490-0167 FBIS3-41246 FBIS3-26597 LA111989-0088 FR941205-0-00028 FT911-3399 FBIS3-4506 LA112390-0010 LA052690-0102 FBIS3-39199 LA020389-0128 FR940110-2-00093 LA120990-0052 LA072190-0060 LA032689-0040 LA090690-0230 FBIS3-46172 FBIS3-58523 FBIS3-41103 LA082189-0054 LA091489-0011 LA112689-0137 LA031590-0002 FBIS3-8661 LA041689-0061 LA112689-0194 LA082689-0111 LA081889-0107 LA082189-0007 LA040490-0131 LA031190-0209 FBIS3-33121 FT911-1309 LA052589-0003 FBIS3-5497 LA092289-0132 FBIS3-18410 LA030189-0037 LA062989-0189 FT924-9774 LA092790-0154 LA042990-0214 LA101690-0128 FBIS3-32470 LA031089-0144 LA031889-0123 FBIS4-66536 LA040689-0072 FBIS4-52487 LA092190-0034
683,FT923-6943 FT922-1680 FBIS4-32410 FT923-12101 FBIS4-8504 FT922-8160 FT923-5100 FT922-1536 FT922-3331 FT922-4030 FT944-8509 FBIS4-7527 FT924-1687 LA091790-0078 LA120889-0006 FBIS4-31689 FT923-11376 FT922-3791 LA100189-0189 FT923-13608 FT922-15337 FBIS3-6589 FBIS3-20816 LA011190-0230 FT921-13188 FT924-10488 FBIS3-30399 FT922-1498 FT922-2524 LA050890-0039 FBIS4-54403 LA012190-0190 FT931-11073 LA121689-0078 LA120489-0054 FT924-9649 LA081789-0098 LA090389-0065 LA082190-0020 FBIS4-9271 FT924-7125 FT934-11232 FT921-14703 FBIS3-30749 LA080590-0193 FBIS3-21426 FT924-5610 FBIS3-8604 LA022289-0059 FT944-5046 FT944-16041 FBIS4-7945 FT923-15409 FBIS3-12944 LA120189-0061 FT922-1409 FBIS4-7984 LA081590-0134 LA112389-0062 FT923-15279 LA040990-0106 FT931-15348 FT923-13484 LA071090-0027 FT923-5226 FBIS4-65411 FT931-13025 LA022290-0196 FT933-2778 FT921-1623 LA072490-0068 FT922-2502 LA032289-0056 LA102089-0026 FT923-10302 FT911-5338 FT924-1348 FT944-16488 FBIS3-59885 FT933-11349 FT921-3418 LA112489-0138 FT924-107 FBIS4-55129 FBIS4-32731 FT924-171 FBIS4-8459 FT934-9895 FT934-11227 LA021290-0036 FT942-10530 FT922-2288 FT922-3924 FT944-1598 FT922-5180 LA020489-0017 FT924-15887 LA021289-0103 LA122889-0161 FT932-12727
684,LA102589-0032 FT943-540 FT943-492 FT931-5786 FT942-4616 FBIS4-64197 FT943-432 FT941-5905 FT922-14202 FBIS3-18589 FR940323-0-00065 LA050489-0077 FR940323-0-00063 FR940223-2-00243 FT941-5957 FT942-14560 FT921-15027 FT944-16989 LA060790-0201 LA111690-0141 FT943-491 FT933-2296 FT942-17642 FT941-1435 FT944-1 FT944-15308 FT941-4420 FR940426-1-00150 FT944-11801 FT941-5384 FT934-4880 FT932-3141 FT943-5529 FT932-3677 FT934-12635 FR940223-2-00226 FT944-1356 FT933-8663 FT931-3055 FT931-15411 LA032890-0160 LA091789-0220 FT943-16338 FT931-7755 FT923-12186 FT922-3845 FBIS4-18923 FT944-8325 FBIS4-64405 FT943-489 FT922-11193 FT933-2495 LA112389-0119 LA022489-0113 FR940728-0-00006 FR941205-2-00146 FT941-3750 FT941-16496 LA090290-0162 FT923-11279 FT934-15439 FT941-2975 FT942-1188 FT922-14827 FT943-15627 LA062889-0044 FT923-11184 FT941-5419 LA071190-0037 FT934-12202 FT924-4537 FT934-14492 FR940511-1-00103 FR941020-1-00006 LA090489-0080 FT931-5863 FT942-4831 FT933-2306 LA080790-0116 FT942-9580 FT942-6187 FR941202-0-00183 FT933-12599 LA061789-0036 FT924-6929 LA062790-0132 FT943-15334 LA080190-0127 FT944-6292 FR941202-0-00180 FT944-15813 LA072889-0024 LA052590-0019 FT932-12233 LA091690-0006 FT911-5061 FBIS4-61036 FT944-649 LA100490-0196 FT941-5228
685,LA013190-0103 LA022390-0127 LA032889-0017 LA031089-0102 LA040489-0021 LA022189-0098 LA032790-0141 LA032090-0119 LA013089-0075 LA032890-0160 LA021590-0189 LA100589-0107 LA022190-0101 LA080489-0039 LA030390-0016 LA101689-0059 LA031289-0129 LA101789-0041 LA032690-0083 LA030789-0107 LA021490-0157 FT941-2490 FT924-11189 LA072789-0065 FT944-8454 FT941-13786 LA032690-0091 LA090190-0146 FR941219-2-00084 LA112989-0079 FT921-11113 LA011790-0032 FT941-16111 FBIS3-11242 LA112990-0183 FT932-13548 LA030690-0154 LA092990-0006 FBIS4-60781 FT921-3070 LA081890-0120 LA111390-0029 LA100489-0017 FT922-1914 LA112189-0127 LA071090-0116 FT934-13512 LA051289-0169 FT944-8337 FBIS4-50748 FT931-10686 LA091489-0135 LA090689-0116 LA080689-0149 FBIS4-4227 LA061490-0240 LA060189-0026 FT944-16013 LA071290-0090 LA012089-0088 LA110689-0066 LA030989-0131 LA091589-0042 FBIS3-43125 LA050890-0080 FBIS3-33234 LA080690-0139 FBIS3-33332 LA030690-0180 LA072489-0070 LA083190-0165 LA050890-0174 FBIS4-57733 FT942-13474 LA042190-0142 FT942-16402 FBIS3-21625 LA072089-0114 FBIS4-64676 LA121589-0007 FBIS4-29376 LA012189-0060 LA031289-0120 FT944-600 FT931-2293 LA122790-0136 LA031889-0077 LA061889-0203 LA091090-0040 LA112590-0160 LA031590-0261 LA121389-0074 LA041290-0114 FBIS3-51707 LA123090-0160 LA052190-0027 LA060490-0075 LA032489-0096 FT941-1172 FT932-9431
686,FT933-10068 FT942-4847 FT931-16819 FT942-4854 FT924-1431 FT943-7487 FT921-5274 FT943-14253 FT924-7163 FT924-9780 FT921-10279 FT941-6552 FT924-10232 FBIS4-34365 FT921-15468 FBIS4-10185 FT932-6573 FT932-6574 FT943-11570 FT944-727 FT924-7462 FT924-14912 FT934-11498 FT923-7498 FT933-15745 FT943-16445 FT941-222 FT934-11690 FT932-6572 FT933-9558 LA031190-0135 FT911-3135 FT924-1430 FT924-8662 FT943-10413 FT922-9866 FBIS4-57729 FT944-13312 FT932-492 LA121989-0118 FT934-13428 FT931-4744 FT922-10428 FT942-8298 FT932-11887 FT944-4266 FT922-1446 FT943-14758 FT941-14082 FT924-805 FT942-8527 FT922-14629 FBIS3-51035 FT942-9594 FT941-5737 FT932-6582 FT943-15944 FT943-6372 FBIS3-10996 FBIS3-21988 FT943-5393 FT931-10635 FT943-13403 FBIS4-34797 FT932-219 FBIS3-33035 FBIS4-33000 FT944-7133 FT924-6436 FT943-3001 FT932-14312 FBIS4-50972 FT921-7686 FT932-276 FT931-10358 FT943-6975 FT932-524 FBIS4-33154 FT921-130 FT933-12676 FT934-1338 FT924-6424 FT932-5368 FT932-1653 FT932-6581 FT932-6577 FT922-1817 FT921-8960 FT931-16104 FT942-12805 FT923-8558 FT934-2085 FT921-325 LA021690-0066 FBIS4-10118 FT942-12891 FBIS3-32239 FBIS4-56741 FBIS4-50337 FT934-13429
687,FT943-3205 FT943-3201 FT922-10581 FT943-3199 FT923-1766 FT933-4356 FT942-5686 FT943-9275 FT923-1910 FT934-12656 FT931-12544 FT921-11732 FT941-14543 FT932-5128 FT933-4354 FT932-13439 FT942-11784 FT932-6286 FT944-3759 FT921-14286 FT941-6381 FT944-14550 FT931-14401 FT924-12295 FT933-4357 FT911-1485 FT924-15793 FT933-724 FT943-9862 FT932-1064 FBIS3-39415 LA091589-0013 FT911-2049 FBIS4-44373 FT943-5749 FT944-12145 FT932-16146 FT944-3032 FT931-1337 FT922-5614 FT934-14245 FT943-14061 LA060789-0148 FT924-2609 FT933-16691 FT931-5267 FT943-8467 FT932-16141 FT922-13135 FT932-4774 FT944-13560 FT911-2033 FT921-5925 FT934-11422 FT943-3204 FT943-3202 FT924-16099 FT934-11473 FT922-9692 FT932-10751 FT932-10754 FT944-7303 FT934-5489 FT932-11992 FT921-12195 FBIS4-43804 FT921-10182 FT923-3005 FT941-16421 FT933-738 FT944-16212 FT934-2213 FT933-15850 FT943-5752 FBIS3-19785 FT923-15074 FT944-3552 FT944-3034 FT934-11331 FBIS3-19025 FT942-2441 FT933-2503 FT942-6389 FBIS4-66076 FT932-6450 FT933-12018 FT924-12351 FT934-12408 FT943-6013 FT942-9640 FT934-8393 FT911-3109 FBIS4-44285 FBIS3-38740 FT932-15914 FBIS3-39732 LA051689-0039 FT932-17400 FT932-4962 FT944-6017
688,FBIS3-25426 FBIS4-35910 LA100890-0067 FBIS4-16017 LA120889-0011 FT934-16990 LA012689-0015 FBIS4-38029 FBIS4-38451 FBIS3-43889 FR941031-0-00018 FR940825-2-00140 FBIS4-36143 FR940412-2-00157 FT943-15094 FBIS4-32275 FT924-6026 FT922-5641 FT923-11563 FBIS4-32584 FT934-14328 FT943-7754 FR940324-1-00060 FT934-10399 LA070490-0032 FT924-7678 LA020289-0103 FBIS3-3861 FBIS4-55386 FT944-10968 FT934-10309 LA042690-0010 FBIS3-19983 FR940407-1-00073 FT944-18690 FT922-13243 FBIS4-47649 FR941219-2-00005 FBIS4-23093 FBIS4-13763 FT944-18304 FBIS4-59190 FT921-5609 FR940407-1-00069 FT943-17091 FT932-15786 FBIS4-59582 FT921-14447 FR940325-2-00014 FR940817-2-00237 LA012390-0042 LA022189-0023 LA100690-0132 FR941222-2-00122 LA021690-0101 FT944-15159 LA030889-0114 FBIS4-54631 FT922-12269 LA070190-0080 FT944-15213 FBIS4-36593 FT922-3557 FT922-3338 FR940425-2-00105 LA061189-0193 FT931-11246 FT923-4216 FT942-1538 FR940804-2-00014 FBIS3-33721 FT934-14492 FR940817-2-00236 FR940406-2-00011 FBIS3-56 LA092490-0007 FR940118-2-00012 FT944-372 FBIS4-15424 FBIS3-13583 FT941-5606 FBIS3-21123 FBIS3-21219 LA071590-0210 FR941116-2-00061 LA080489-0016 LA073190-0126 FBIS4-36410 FT942-4872 FT943-8528 LA101289-0175 FT932-14034 FT943-7534 LA033089-0170 FBIS3-43747 LA081089-0018 LA112089-0035 LA022489-0111 FT932-597 LA061890-0100
689,FT943-5797 FT944-2214 FT944-2001 FT922-11731 FBIS4-6368 FT932-13560 LA051789-0002 FBIS4-2487 FBIS4-66212 FT943-6050 FR940406-2-00162 LA011789-0025 FT943-8239 LA022789-0012 FT931-892 FT943-3807 FT942-13785 FT943-4802 LA052290-0103 LA042590-0136 FBIS3-22543 FT911-2569 LA080290-0032 FBIS3-60573 FBIS4-33141 LA061090-0127 FBIS3-46348 FBIS3-22550 LA100789-0125 LA032289-0018 LA052490-0120 LA081889-0061 LA062590-0046 FBIS3-22596 LA112990-0114 LA040990-0066 FT923-484 LA071089-0009 LA050490-0049 LA012690-0047 LA060589-0053 FT921-13293 FT941-2472 LA071190-0053 LA122089-0062 FT943-13395 LA122290-0083 FT924-8051 FT943-6340 LA111489-0153 LA030390-0089 FT943-13713 FT943-4009 LA080789-0031 LA113090-0087 FBIS3-22713 FBIS3-60504 LA020990-0146 LA042289-0061 FT933-7689 LA102689-0108 FT941-10490 LA020189-0049 LA092590-0104 LA011790-0022 FT932-16160 FBIS3-22566 LA112190-0138 LA050689-0091 FT924-8064 FT941-10328 FR940223-2-00205 LA090789-0051 LA052390-0023 LA101290-0001 FBIS3-9700 LA032389-0051 LA101489-0072 FT942-11617 LA081590-0102 LA070689-0080 LA092889-0227 FT941-13196 FT942-11784 LA011890-0229 LA111090-0106 FBIS4-42592 FT942-4193 LA101890-0056 FT943-10078 LA070690-0177 LA112189-0047 LA071489-0002 FT911-3103 FT932-1859 FT924-5600 FBIS4-67692 LA053190-0236 FBIS4-37016 FBIS4-67649
690,LA111990-0052 LA051189-0154 FT942-4831 FT924-5006 FT934-13596 LA121390-0118 LA122189-0069 FR940223-2-00205 LA111090-0023 LA050190-0139 LA081690-0034 LA081889-0111 FT921-11925 LA042789-0192 LA110490-0210 LA072390-0072 LA041590-0154 LA052490-0058 FT934-5463 FR940907-0-00023 LA102890-0058 LA120690-0158 LA052590-0019 LA101189-0110 LA082690-0061 LA032590-0199 LA011589-0094 LA111790-0164 FT924-10423 FT943-6628 LA121089-0085 LA020490-0177 LA110389-0024 FT924-15247 FR940830-2-00020 LA091390-0061 FT931-14358 FT923-7641 LA103190-0161 FR940317-0-00030 LA081889-0107 LA022690-0001 FR940118-0-00034 LA122790-0153 LA111990-0105 LA092189-0091 FT924-10421 FT934-8373 FT911-5061 LA011890-0044 LA060889-0135 LA071690-0086 LA111889-0098 FR940825-0-00129 LA122390-0122 FBIS3-26923 LA050189-0040 LA051089-0101 LA100589-0045 LA030290-0147 LA112389-0150 LA060789-0061 FBIS4-25552 LA112290-0147 FBIS3-49177 FT943-2643 FBIS3-1736 LA052989-0097 LA012289-0050 FR940516-2-00062 LA062390-0076 LA032690-0039 FT932-11726 LA061889-0177 LA092790-0079 LA102790-0051 FT931-3055 FT944-13063 FT924-9247 LA042089-0180 LA040690-0156 LA061890-0013 FR940622-1-00093 LA020189-0017 LA031190-0045 LA050390-0087 FT931-10554 FT921-4825 LA042990-0048 LA031790-0128 FT944-15885 FT922-1004 FT941-2134 FT923-6626 FT943-5082 FBIS4-48922 FT921-5773 LA060689-0091 LA012189-0027 FT911-679
691,FBIS3-22240 LA101890-0053 FT922-4550 LA070690-0006 FT942-9117 LA080690-0029 FT941-2708 FT921-11583 FBIS3-22353 FT932-10621 FT922-3429 FR940127-1-00030 LA070890-0117 FT931-3233 LA031289-0053 LA051690-0109 FT922-8911 FT942-9121 LA110490-0220 FBIS3-22442 FBIS3-41483 LA112390-0021 LA112490-0109 FBIS3-41591 FR940127-1-00031 FBIS3-41590 FBIS4-67421 LA102390-0098 FBIS4-67419 FR940228-2-00002 FR940428-1-00018 FR940127-1-00092 FBIS4-45736 FBIS3-41557 LA012289-0165 LA011789-0063 LA060990-0018 FBIS4-67422 FR940719-2-00027 FR940429-2-00005 FR941205-2-00003 LA012490-0082 FR941116-2-00002 LA042389-0057 FR940428-1-00028 LA082190-0004 FT941-9675 LA061790-0153 FT943-696 FR940728-2-00004 FT944-11794 LA032590-0089 LA012289-0052 LA081490-0114 FT911-4703 FBIS4-67351 FBIS3-41414 FR940114-2-00003 FR940602-2-00152 FT922-2814 FR940404-1-00046 FR941021-2-00002 FT941-292 FBIS4-24823 FBIS3-12000 FR940617-0-00069 FT921-3082 FR940831-2-00006 LA071689-0143 LA092290-0088 FR940602-2-00154 FT921-4399 LA101589-0017 LA042889-0157 FR940505-2-00006 FT922-5538 LA011389-0030 FR941207-1-00016 FT922-8533 LA092390-0004 FR940127-1-00079 LA100290-0091 FR941110-0-00304 FT922-3732 FR940712-1-00029 FT941-2746 FR940228-2-00003 FBIS3-44787 FT933-15821 FR940428-1-00048 FBIS4-60129 LA072789-0014 FT931-1329 FT921-12213 LA120490-0129 LA101590-0072 FBIS3-22404 LA071890-0119 FT924-10422 FBIS4-21372
692,FT942-14511 LA041089-0031 FT943-5253 FT911-4014 FT941-2974 LA021290-0060 FR940104-2-00081 LA110889-0121 FR940104-2-00080 FBIS4-20657 FBIS3-22618 LA021989-0064 FT933-12480 LA080190-0001 FT944-6607 LA100889-0041 LA101390-0147 FT943-8117 LA102989-0050 FT931-7002 FBIS4-66406 FR940425-2-00064 FBIS4-67640 LA021890-0038 LA102490-0132 FT931-13800 FR940805-2-00074 FT931-8190 FR940816-2-00064 FT923-453 FT943-14521 LA082690-0003 LA100390-0056 LA071590-0076 FT931-8183 LA052689-0077 FR940527-1-00035 FT922-289 FT923-2516 FT934-8374 FT931-6595 FBIS4-47579 LA080290-0048 FT942-2140 FT944-3523 LA021289-0056 FR940104-2-00082 LA080190-0140 LA122089-0062 LA120390-0005 FT944-9258 LA111990-0034 LA051790-0104 LA032989-0148 FT921-10529 LA042390-0089 LA090289-0054 FR941206-0-00150 FT944-12507 FR940222-0-00038 LA020390-0025 FT944-2658 FT923-473 LA032689-0116 LA063090-0103 FBIS3-22653 LA111689-0085 FR940114-2-00182 FT923-5760 FT943-4507 FT922-3363 LA092889-0179 LA020990-0146 FT944-15425 LA042990-0188 LA121789-0079 FT923-7735 FT921-9822 LA052089-0034 FT931-149 FBIS4-20645 LA073190-0159 FBIS4-47406 FT944-2089 LA070389-0031 FT923-12060 LA041289-0054 FBIS3-24600 FT942-14247 FBIS3-41710 LA081990-0064 FT942-8985 LA092089-0038 FT931-17091 FR940922-2-00126 LA010490-0128 FT934-11102 FT923-437 FR941027-2-00065 FR940405-1-00084
693,FT942-5098 FBIS3-2056 FT941-5639 FT942-951 FT933-13121 FBIS4-30272 FT942-4512 FT942-6536 FT941-4488 FT943-13176 LA042789-0125 FBIS4-30151 FT944-15801 FT943-9619 FT943-471 FBIS3-45909 FBIS3-45626 FBIS4-23122 FT931-4713 LA022089-0009 FT943-16800 FBIS3-21329 FT934-4732 FBIS4-59419 FT943-6530 FT942-6191 FBIS4-64034 FT933-3834 FBIS4-9653 FBIS4-25124 FT921-10318 FT944-10919 FBIS4-51878 FT944-18254 LA040590-0206 FT941-17290 LA121490-0182 FBIS4-8658 FBIS3-37037 FT944-11346 FBIS3-56 FR940719-1-00046 FT944-5891 FBIS4-16209 FT941-14307 LA112490-0028 FT932-3305 LA041989-0154 FBIS4-1018 FT934-10443 LA040490-0049 FR940505-2-00018 FBIS4-63618 FT942-17419 FBIS4-56790 FT934-10421 LA070790-0061 FBIS4-44510 FBIS4-53731 FBIS4-67285 FT941-15357 FT924-14404 LA062790-0110 FT921-3421 FT932-1 FBIS4-15684 FBIS4-57756 FBIS3-72 FBIS3-74 FT921-3628 FT922-13999 FT941-15400 FBIS4-25564 FBIS4-25576 FT944-17337 FBIS4-35342 FT941-11159 FBIS3-14388 FT934-16990 LA101989-0226 FBIS4-62731 LA031989-0099 FBIS4-36593 FT943-9436 FT923-12828 FBIS3-5373 FBIS3-50868 FT942-5440 LA073190-0126 LA083189-0003 FT943-12515 LA021590-0145 LA121190-0075 FT942-15456 FBIS3-36008 LA070490-0032 FT943-5671 FBIS3-57216 FT944-749 LA042790-0135
694,FR940628-1-00024 LA062190-0187 FR940628-1-00008 LA082590-0116 LA072990-0199 FR940524-2-00032 FR940524-2-00030 LA040689-0080 LA020590-0075 LA102590-0208 LA020490-0049 FT923-772 LA122890-0015 LA032289-0074 LA122189-0080 LA111790-0181 LA122890-0069 LA123189-0133 LA083189-0123 LA121089-0232 FT921-8626 FR940812-2-00278 FT941-16921 FT911-487 FR940207-1-00052 LA091789-0046 LA112990-0093 FT933-14915 LA032390-0113 FBIS3-18623 FT942-12504 FT911-4197 FT944-16677 FT922-11384 FT934-13284 LA060489-0039 LA041790-0025 LA071290-0153 FT921-3332 FT921-16208 LA111189-0078 FT932-13990 LA122590-0068 FT933-16660 LA012089-0021 LA020390-0041 FBIS4-67564 FT921-15852 LA062390-0131 FT923-15483 LA101589-0040 FT933-2874 LA071990-0102 LA051789-0133 FT922-1716 FBIS4-4930 FT942-4204 LA062890-0135 FT931-9120 FT942-12147 LA040190-0174 FT944-1833 FT944-2039 LA092389-0150 FR940628-1-00013 FT923-11254 FT942-7085 FBIS4-23355 FT921-13875 LA021190-0042 FT921-4720 LA072790-0152 FT941-15920 FT942-7622 LA120590-0042 FBIS4-30504 FR940203-2-00042 FT911-1483 FR941220-2-00005 LA102989-0067 FT933-8392 LA051489-0140 FT933-12153 FT944-14484 FBIS4-45572 FT934-1417 LA101190-0091 LA071689-0067 FT924-10473 LA060289-0035 FT931-11591 FBIS4-4864 LA101690-0105 LA111190-0081 LA071790-0136 FT923-7680 LA042290-0129 FT924-2248 FBIS4-22713 LA070690-0006
